"alias","culture","plant_id","line_id","name","treatment","treatment_name","population","SP1","SP2","SP3","SP","tuber_FW_kg_per_plot","tuber_FW_kg_per_plant","starch_g_per_kg","starch_yield_g_per_plant","starch_yield_g_per_plot"
"EA74","76354",1778488,899834,"{[St.Euroresa.n].47-[St.Albatros.n].47}.74/001",169,"control","EA","","yes","","SP2",0.24231,0.24231,193.3036,46.839395316,46.839395316
"EA74","76354",1778489,899834,"{[St.Euroresa.n].47-[St.Albatros.n].47}.74/001",169,"control","EA","","yes","","SP2",0.28456,0.28456,195.3942,55.601373552,55.601373552
"EA74","76354",1778490,899834,"{[St.Euroresa.n].47-[St.Albatros.n].47}.74/001",169,"control","EA","","yes","","SP2",0.29677,0.29677,178.6694,53.023717838,53.023717838
"EA74","76354",1778491,899834,"{[St.Euroresa.n].47-[St.Albatros.n].47}.74/001",169,"control","EA","","yes","","SP2",0.27237,0.27237,189.1224,51.511268088,51.511268088
"EA74","76354",1778492,899834,"{[St.Euroresa.n].47-[St.Albatros.n].47}.74/001",170,"drought stress","EA","","yes","","SP2",0.10985,0.10985,184.9412,20.31579082,20.31579082
"EA74","76354",1778493,899834,"{[St.Euroresa.n].47-[St.Albatros.n].47}.74/001",170,"drought stress","EA","","yes","","SP2",0.11594,0.11594,159.854,18.53347276,18.53347276
"EA74","76354",1778495,899834,"{[St.Euroresa.n].47-[St.Albatros.n].47}.74/001",170,"drought stress","EA","","yes","","SP2",0.11421,0.11421,132.6762,15.152948802,15.152948802
"EA74","76354",1778496,899834,"{[St.Euroresa.n].47-[St.Albatros.n].47}.74/001",170,"drought stress","EA","","yes","","SP2",0.10814,0.10814,151.4916,16.382301624,16.382301624
"EA74","76354",1778497,899834,"{[St.Euroresa.n].47-[St.Albatros.n].47}.74/001",170,"drought stress","EA","","yes","","SP2",0.11399,0.11399,151.4916,17.268527484,17.268527484
"AR245","76354",1778498,899708,"{[St.Albatros.n].25-[St.Ramses.n].9}.245/001",169,"control","AR","","yes","","SP2",0.27383,0.27383,172.3976,47.207634808,47.207634808
"AR245","76354",1778499,899708,"{[St.Albatros.n].25-[St.Ramses.n].9}.245/001",169,"control","AR","","yes","","SP2",0.27358,0.27358,180.76,49.4523208,49.4523208
"AR245","76354",1778500,899708,"{[St.Albatros.n].25-[St.Ramses.n].9}.245/001",169,"control","AR","","yes","","SP2",0.25607,0.25607,157.7634,40.398473838,40.398473838
"AR245","76354",1778501,899708,"{[St.Albatros.n].25-[St.Ramses.n].9}.245/001",169,"control","AR","","yes","","SP2",0.27604,0.27604,187.0318,51.628258072,51.628258072
"AR245","76354",1778502,899708,"{[St.Albatros.n].25-[St.Ramses.n].9}.245/001",169,"control","AR","","yes","","SP2",0.28501,0.28501,180.76,51.5184076,51.5184076
"AR245","76354",1778503,899708,"{[St.Albatros.n].25-[St.Ramses.n].9}.245/001",169,"control","AR","","yes","","SP2",0.26865,0.26865,176.5788,47.43789462,47.43789462
"AR245","76354",1778504,899708,"{[St.Albatros.n].25-[St.Ramses.n].9}.245/001",170,"drought stress","AR","","yes","","SP2",0.09456,0.09456,164.0352,15.511168512,15.511168512
"AR245","76354",1778505,899708,"{[St.Albatros.n].25-[St.Ramses.n].9}.245/001",170,"drought stress","AR","","yes","","SP2",0.10736,0.10736,145.2198,15.590797728,15.590797728
"AR245","76354",1778506,899708,"{[St.Albatros.n].25-[St.Ramses.n].9}.245/001",170,"drought stress","AR","","yes","","SP2",0.07469,0.07469,90.8642,6.786647098,6.786647098
"AR245","76354",1778507,899708,"{[St.Albatros.n].25-[St.Ramses.n].9}.245/001",170,"drought stress","AR","","yes","","SP2",0.08336,0.08336,170.307,14.19679152,14.19679152
"AR245","76354",1778508,899708,"{[St.Albatros.n].25-[St.Ramses.n].9}.245/001",170,"drought stress","AR","","yes","","SP2",0.08781,0.08781,134.7668,11.833872708,11.833872708
"AR245","76354",1778509,899708,"{[St.Albatros.n].25-[St.Ramses.n].9}.245/001",170,"drought stress","AR","","yes","","SP2",0.08798,0.08798,145.2198,12.776438004,12.776438004
"Euroresa","76354",1778510,869004,"[St.Euroresa.n]/004",169,"control",NA,NA,NA,NA,NA,0.29548,0.29548,214.2096,63.294652608,63.294652608
"Euroresa","76354",1778511,869004,"[St.Euroresa.n]/004",169,"control",NA,NA,NA,NA,NA,0.31725,0.31725,197.4848,62.6520528,62.6520528
"Euroresa","76354",1778512,869004,"[St.Euroresa.n]/004",169,"control",NA,NA,NA,NA,NA,0.30993,0.30993,205.8472,63.798222696,63.798222696
"Euroresa","76354",1778513,869004,"[St.Euroresa.n]/004",169,"control",NA,NA,NA,NA,NA,0.38555,0.38555,203.7566,78.55835713,78.55835713
"Euroresa","76354",1778514,869004,"[St.Euroresa.n]/004",169,"control",NA,NA,NA,NA,NA,0.37061,0.37061,199.5754,73.964638994,73.964638994
"Euroresa","76354",1778515,869004,"[St.Euroresa.n]/004",169,"control",NA,NA,NA,NA,NA,0.38706,0.38706,193.3036,74.820091416,74.820091416
"Euroresa","76354",1778516,869004,"[St.Euroresa.n]/004",170,"drought stress",NA,NA,NA,NA,NA,0.08865,0.08865,226.7532,20.10167118,20.10167118
"Euroresa","76354",1778517,869004,"[St.Euroresa.n]/004",170,"drought stress",NA,NA,NA,NA,NA,0.08611,0.08611,218.3908,18.805631788,18.805631788
"Euroresa","76354",1778518,869004,"[St.Euroresa.n]/004",170,"drought stress",NA,NA,NA,NA,NA,0.07902,0.07902,218.3908,17.257241016,17.257241016
"Euroresa","76354",1778519,869004,"[St.Euroresa.n]/004",170,"drought stress",NA,NA,NA,NA,NA,0.04669,0.04669,220.4814,10.294276566,10.294276566
"Euroresa","76354",1778520,869004,"[St.Euroresa.n]/004",170,"drought stress",NA,NA,NA,NA,NA,0.05571,0.05571,214.2096,11.933616816,11.933616816
"Euroresa","76354",1778521,869004,"[St.Euroresa.n]/004",170,"drought stress",NA,NA,NA,NA,NA,0.05474,0.05474,230.9344,12.641349056,12.641349056
"AR59","76354",1778522,899522,"{[St.Albatros.n].25-[St.Ramses.n].9}.59/001",169,"control","AR","yes","","","SP1",0.23676,0.23676,182.8506,43.291708056,43.291708056
"AR59","76354",1778523,899522,"{[St.Albatros.n].25-[St.Ramses.n].9}.59/001",169,"control","AR","yes","","","SP1",0.22929,0.22929,187.0318,42.884521422,42.884521422
"AR59","76354",1778524,899522,"{[St.Albatros.n].25-[St.Ramses.n].9}.59/001",169,"control","AR","yes","","","SP1",0.25046,0.25046,176.5788,44.225926248,44.225926248
"AR59","76354",1778525,899522,"{[St.Albatros.n].25-[St.Ramses.n].9}.59/001",169,"control","AR","yes","","","SP1",0.24411,0.24411,170.307,41.57364177,41.57364177
"AR59","76354",1778526,899522,"{[St.Albatros.n].25-[St.Ramses.n].9}.59/001",169,"control","AR","yes","","","SP1",0.24652,0.24652,180.76,44.5609552,44.5609552
"AR59","76354",1778527,899522,"{[St.Albatros.n].25-[St.Ramses.n].9}.59/001",169,"control","AR","yes","","","SP1",0.2433,0.2433,174.4882,42.45297906,42.45297906
"AR59","76354",1778528,899522,"{[St.Albatros.n].25-[St.Ramses.n].9}.59/001",170,"drought stress","AR","yes","","","SP1",0.12669,0.12669,166.1258,21.046477602,21.046477602
"AR59","76354",1778529,899522,"{[St.Albatros.n].25-[St.Ramses.n].9}.59/001",170,"drought stress","AR","yes","","","SP1",0.12099,0.12099,161.9446,19.593677154,19.593677154
"AR59","76354",1778530,899522,"{[St.Albatros.n].25-[St.Ramses.n].9}.59/001",170,"drought stress","AR","yes","","","SP1",0.11947,0.11947,161.9446,19.347521362,19.347521362
"AR59","76354",1778531,899522,"{[St.Albatros.n].25-[St.Ramses.n].9}.59/001",170,"drought stress","AR","yes","","","SP1",0.11912,0.11912,143.1292,17.049550304,17.049550304
"AR59","76354",1778532,899522,"{[St.Albatros.n].25-[St.Ramses.n].9}.59/001",170,"drought stress","AR","yes","","","SP1",0.11744,0.11744,143.1292,16.809093248,16.809093248
"AR59","76354",1778533,899522,"{[St.Albatros.n].25-[St.Ramses.n].9}.59/001",170,"drought stress","AR","yes","","","SP1",0.11665,0.11665,155.6728,18.15923212,18.15923212
"AR247","76354",1778534,899710,"{[St.Albatros.n].25-[St.Ramses.n].9}.247/001",169,"control","AR","yes","","","SP1",0.29958,0.29958,164.0352,49.141665216,49.141665216
"AR247","76354",1778535,899710,"{[St.Albatros.n].25-[St.Ramses.n].9}.247/001",169,"control","AR","yes","","","SP1",0.26441,0.26441,168.2164,44.478098324,44.478098324
"AR247","76354",1778536,899710,"{[St.Albatros.n].25-[St.Ramses.n].9}.247/001",169,"control","AR","yes","","","SP1",0.26791,0.26791,174.4882,46.747133662,46.747133662
"AR247","76354",1778537,899710,"{[St.Albatros.n].25-[St.Ramses.n].9}.247/001",169,"control","AR","yes","","","SP1",0.40289,0.40289,164.0352,66.088141728,66.088141728
"AR247","76354",1778538,899710,"{[St.Albatros.n].25-[St.Ramses.n].9}.247/001",169,"control","AR","yes","","","SP1",0.43844,0.43844,164.0352,71.919593088,71.919593088
"AR247","76354",1778539,899710,"{[St.Albatros.n].25-[St.Ramses.n].9}.247/001",169,"control","AR","yes","","","SP1",0.3861,0.3861,157.7634,60.91244874,60.91244874
"AR247","76354",1778540,899710,"{[St.Albatros.n].25-[St.Ramses.n].9}.247/001",170,"drought stress","AR","yes","","","SP1",0.11306,0.11306,166.1258,18.782182948,18.782182948
"AR247","76354",1778541,899710,"{[St.Albatros.n].25-[St.Ramses.n].9}.247/001",170,"drought stress","AR","yes","","","SP1",0.10999,0.10999,172.3976,18.962012024,18.962012024
"AR247","76354",1778542,899710,"{[St.Albatros.n].25-[St.Ramses.n].9}.247/001",170,"drought stress","AR","yes","","","SP1",0.11109,0.11109,147.3104,16.364712336,16.364712336
"AR247","76354",1778543,899710,"{[St.Albatros.n].25-[St.Ramses.n].9}.247/001",170,"drought stress","AR","yes","","","SP1",0.08581,0.08581,149.401,12.82009981,12.82009981
"AR247","76354",1778544,899710,"{[St.Albatros.n].25-[St.Ramses.n].9}.247/001",170,"drought stress","AR","yes","","","SP1",0.09827,0.09827,122.2232,12.010873864,12.010873864
"AR247","76354",1778545,899710,"{[St.Albatros.n].25-[St.Ramses.n].9}.247/001",170,"drought stress","AR","yes","","","SP1",0.09257,0.09257,115.9514,10.733621098,10.733621098
"EA71","76354",1778546,899831,"{[St.Euroresa.n].47-[St.Albatros.n].47}.71/001",169,"control","EA","","","yes","SP3",0.25298,0.25298,157.7634,39.910984932,39.910984932
"EA71","76354",1778547,899831,"{[St.Euroresa.n].47-[St.Albatros.n].47}.71/001",169,"control","EA","","","yes","SP3",0.27525,0.27525,170.307,46.87700175,46.87700175
"EA71","76354",1778548,899831,"{[St.Euroresa.n].47-[St.Albatros.n].47}.71/001",169,"control","EA","","","yes","SP3",0.27218,0.27218,174.4882,47.492198276,47.492198276
"EA71","76354",1778549,899831,"{[St.Euroresa.n].47-[St.Albatros.n].47}.71/001",169,"control","EA","","","yes","SP3",0.31858,0.31858,166.1258,52.924357364,52.924357364
"EA71","76354",1778550,899831,"{[St.Euroresa.n].47-[St.Albatros.n].47}.71/001",169,"control","EA","","","yes","SP3",0.30014,0.30014,180.76,54.2533064,54.2533064
"EA71","76354",1778551,899831,"{[St.Euroresa.n].47-[St.Albatros.n].47}.71/001",169,"control","EA","","","yes","SP3",0.28531,0.28531,180.76,51.5726356,51.5726356
"EA71","76354",1778552,899831,"{[St.Euroresa.n].47-[St.Albatros.n].47}.71/001",170,"drought stress","EA","","","yes","SP3",0.121,0.121,161.9446,19.5952966,19.5952966
"EA71","76354",1778553,899831,"{[St.Euroresa.n].47-[St.Albatros.n].47}.71/001",170,"drought stress","EA","","","yes","SP3",0.11455,0.11455,138.948,15.9164934,15.9164934
"EA71","76354",1778555,899831,"{[St.Euroresa.n].47-[St.Albatros.n].47}.71/001",170,"drought stress","EA","","","yes","SP3",0.12417,0.12417,124.3138,15.436044546,15.436044546
"EA71","76354",1778556,899831,"{[St.Euroresa.n].47-[St.Albatros.n].47}.71/001",170,"drought stress","EA","","","yes","SP3",0.10924,0.10924,149.401,16.32056524,16.32056524
"EA71","76354",1778557,899831,"{[St.Euroresa.n].47-[St.Albatros.n].47}.71/001",170,"drought stress","EA","","","yes","SP3",0.10941,0.10941,149.401,16.34596341,16.34596341
"AR241","76354",1778558,899704,"{[St.Albatros.n].25-[St.Ramses.n].9}.241/001",169,"control","AR","","yes","","SP2",0.3357,0.3357,176.5788,59.27750316,59.27750316
"AR241","76354",1778559,899704,"{[St.Albatros.n].25-[St.Ramses.n].9}.241/001",169,"control","AR","","yes","","SP2",0.32246,0.32246,189.1224,60.984409104,60.984409104
"AR241","76354",1778560,899704,"{[St.Albatros.n].25-[St.Ramses.n].9}.241/001",169,"control","AR","","yes","","SP2",0.2842,0.2842,172.3976,48.99539792,48.99539792
"AR241","76354",1778561,899704,"{[St.Albatros.n].25-[St.Ramses.n].9}.241/001",169,"control","AR","","yes","","SP2",0.26869,0.26869,178.6694,48.006681086,48.006681086
"AR241","76354",1778562,899704,"{[St.Albatros.n].25-[St.Ramses.n].9}.241/001",169,"control","AR","","yes","","SP2",0.25665,0.25665,180.76,46.392054,46.392054
"AR241","76354",1778563,899704,"{[St.Albatros.n].25-[St.Ramses.n].9}.241/001",169,"control","AR","","yes","","SP2",0.28415,0.28415,180.76,51.362954,51.362954
"AR241","76354",1778564,899704,"{[St.Albatros.n].25-[St.Ramses.n].9}.241/001",170,"drought stress","AR","","yes","","SP2",0.1071,0.1071,159.854,17.1203634,17.1203634
"AR241","76354",1778565,899704,"{[St.Albatros.n].25-[St.Ramses.n].9}.241/001",170,"drought stress","AR","","yes","","SP2",0.11092,0.11092,138.948,15.41211216,15.41211216
"AR241","76354",1778566,899704,"{[St.Albatros.n].25-[St.Ramses.n].9}.241/001",170,"drought stress","AR","","yes","","SP2",0.10788,0.10788,149.401,16.11737988,16.11737988
"AR241","76354",1778567,899704,"{[St.Albatros.n].25-[St.Ramses.n].9}.241/001",170,"drought stress","AR","","yes","","SP2",0.08413,0.08413,109.6796,9.227344748,9.227344748
"AR241","76354",1778568,899704,"{[St.Albatros.n].25-[St.Ramses.n].9}.241/001",170,"drought stress","AR","","yes","","SP2",0.07887,0.07887,101.3172,7.990887564,7.990887564
"AR241","76354",1778569,899704,"{[St.Albatros.n].25-[St.Ramses.n].9}.241/001",170,"drought stress","AR","","yes","","SP2",0.09289,0.09289,155.6728,14.460446392,14.460446392
"EA8","76529",1783721,946406,"{[St.Euroresa.n].47-[St.Albatros.n].47}.8.4/002",169,"control","EA","yes","","yes","SP1",7.484,1.4968,226.75,339.3994,1696.997
"EA8","76529",1783722,946406,"{[St.Euroresa.n].47-[St.Albatros.n].47}.8.4/002",169,"control","EA","yes","","yes","SP1",7.75,1.55,241.39,374.1545,1870.7725
"EA8","76529",1783723,946406,"{[St.Euroresa.n].47-[St.Albatros.n].47}.8.4/002",170,"drought stress","EA","yes","","yes","SP1",2.062,0.4124,251.84,103.858816,519.29408
"EA8","76529",1783724,946406,"{[St.Euroresa.n].47-[St.Albatros.n].47}.8.4/002",170,"drought stress","EA","yes","","yes","SP1",3.624,0.7248,258.11,187.078128,935.39064
"EA7","76529",1783725,946405,"{[St.Euroresa.n].47-[St.Albatros.n].47}.7.4/002",169,"control","EA","yes","","","SP1",7.358,1.4716,237.21,349.078236,1745.39118
"EA7","76529",1783726,946405,"{[St.Euroresa.n].47-[St.Albatros.n].47}.7.4/002",169,"control","EA","yes","","","SP1",8.248,1.6496,226.75,374.0468,1870.234
"EA7","76529",1783727,946405,"{[St.Euroresa.n].47-[St.Albatros.n].47}.7.4/002",170,"drought stress","EA","yes","","","SP1",4.66,0.932,239.3,223.0276,1115.138
"EA7","76529",1783728,946405,"{[St.Euroresa.n].47-[St.Albatros.n].47}.7.4/002",170,"drought stress","EA","yes","","","SP1",1.58,0.316,230.93,72.97388,364.8694
"EA22","76529",1783729,946418,"{[St.Euroresa.n].47-[St.Albatros.n].47}.22.4/002",169,"control","EA","","","yes","SP3",8.61,1.722,233.03,401.27766,2006.3883
"EA22","76529",1783730,946418,"{[St.Euroresa.n].47-[St.Albatros.n].47}.22.4/002",169,"control","EA","","","yes","SP3",8.633,1.7266,237.21,409.566786,2047.83393
"EA22","76529",1783731,946418,"{[St.Euroresa.n].47-[St.Albatros.n].47}.22.4/002",170,"drought stress","EA","","","yes","SP3",4.314,0.8628,253.93,219.090804,1095.45402
"EA22","76529",1783732,946418,"{[St.Euroresa.n].47-[St.Albatros.n].47}.22.4/002",170,"drought stress","EA","","","yes","SP3",3.73,0.746,230.93,172.27378,861.3689
"EA2","76529",1783733,946400,"{[St.Euroresa.n].47-[St.Albatros.n].47}.2.4/002",169,"control","EA","","","yes","SP3",4.452,0.8904,201.67,179.566968,897.83484
"EA2","76529",1783734,946400,"{[St.Euroresa.n].47-[St.Albatros.n].47}.2.4/002",169,"control","EA","","","yes","SP3",4.252,0.8504,184.94,157.272976,786.36488
"EA2","76529",1783735,946400,"{[St.Euroresa.n].47-[St.Albatros.n].47}.2.4/002",170,"drought stress","EA","","","yes","SP3",1.926,0.3852,222.57,85.733964,428.66982
"EA2","76529",1783736,946400,"{[St.Euroresa.n].47-[St.Albatros.n].47}.2.4/002",170,"drought stress","EA","","","yes","SP3",1.806,0.3612,224.66,81.147192,405.73596
"EA19","76529",1783737,946415,"{[St.Euroresa.n].47-[St.Albatros.n].47}.19.4/002",169,"control","EA","","","yes","SP3",5.502,1.1004,210.03,231.117012,1155.58506
"EA19","76529",1783738,946415,"{[St.Euroresa.n].47-[St.Albatros.n].47}.19.4/002",169,"control","EA","","","yes","SP3",5.582,1.1164,207.94,232.144216,1160.72108
"EA19","76529",1783739,946415,"{[St.Euroresa.n].47-[St.Albatros.n].47}.19.4/002",170,"drought stress","EA","","","yes","SP3",2.436,0.4872,230.93,112.509096,562.54548
"EA19","76529",1783740,946415,"{[St.Euroresa.n].47-[St.Albatros.n].47}.19.4/002",170,"drought stress","EA","","","yes","SP3",1.268,0.2536,237.21,60.156456,300.78228
"AR133","76529",1783741,946540,"{[St.Albatros.n].25-[St.Ramses.n].9}.133.4/002",169,"control","AR","yes","","","SP1",8.19,1.638,172.4,282.3912,1411.956
"AR133","76529",1783742,946540,"{[St.Albatros.n].25-[St.Ramses.n].9}.133.4/002",169,"control","AR","yes","","","SP1",7.604,1.5208,170.31,259.007448,1295.03724
"AR133","76529",1783743,946540,"{[St.Albatros.n].25-[St.Ramses.n].9}.133.4/002",170,"drought stress","AR","yes","","","SP1",2.712,0.5424,201.67,109.385808,546.92904
"AR133","76529",1783744,946540,"{[St.Albatros.n].25-[St.Ramses.n].9}.133.4/002",170,"drought stress","AR","yes","","","SP1",1.758,0.3516,226.75,79.7253,398.6265
"AR1","76529",1783745,946422,"{[St.Albatros.n].25-[St.Ramses.n].9}.1.4/002",169,"control","AR","","yes","","SP2",5.53,1.106,220.48,243.85088,1219.2544
"AR1","76529",1783746,946422,"{[St.Albatros.n].25-[St.Ramses.n].9}.1.4/002",169,"control","AR","","yes","","SP2",5.886,1.1772,226.75,266.9301,1334.6505
"AR1","76529",1783747,946422,"{[St.Albatros.n].25-[St.Ramses.n].9}.1.4/002",170,"drought stress","AR","","yes","","SP2",1.478,0.2956,216.3,63.93828,319.6914
"AR1","76529",1783748,946422,"{[St.Albatros.n].25-[St.Ramses.n].9}.1.4/002",170,"drought stress","AR","","yes","","SP2",1.556,0.3112,203.76,63.410112,317.05056
"AR23","76529",1783749,946441,"{[St.Albatros.n].25-[St.Ramses.n].9}.23.4/002",169,"control","AR","yes","yes","","SP2",6.232,1.2464,193.3,240.92912,1204.6456
"AR23","76529",1783750,946441,"{[St.Albatros.n].25-[St.Ramses.n].9}.23.4/002",169,"control","AR","yes","yes","","SP2",6.172,1.2344,199.58,246.361552,1231.80776
"AR23","76529",1783751,946441,"{[St.Albatros.n].25-[St.Ramses.n].9}.23.4/002",170,"drought stress","AR","yes","yes","","SP2",2.438,0.4876,222.57,108.525132,542.62566
"AR23","76529",1783752,946441,"{[St.Albatros.n].25-[St.Ramses.n].9}.23.4/002",170,"drought stress","AR","yes","yes","","SP2",1.352,0.2704,224.66,60.748064,303.74032
"AR28","76529",1783753,946446,"{[St.Albatros.n].25-[St.Ramses.n].9}.28.4/002",169,"control","AR","yes","","","SP1",6.766,1.3532,193.3,261.57356,1307.8678
"AR28","76529",1783754,946446,"{[St.Albatros.n].25-[St.Ramses.n].9}.28.4/002",169,"control","AR","yes","","","SP1",7.222,1.4444,170.31,245.995764,1229.97882
"AR28","76529",1783755,946446,"{[St.Albatros.n].25-[St.Ramses.n].9}.28.4/002",170,"drought stress","AR","yes","","","SP1",2.194,0.4388,237.21,104.087748,520.43874
"AR28","76529",1783756,946446,"{[St.Albatros.n].25-[St.Ramses.n].9}.28.4/002",170,"drought stress","AR","yes","","","SP1",1.626,0.3252,218.39,71.020428,355.10214
"AR67","76529",1783757,946479,"{[St.Albatros.n].25-[St.Ramses.n].9}.67.4/002",169,"control","AR","","yes","","SP2",5.96,1.192,216.3,257.8296,1289.148
"AR67","76529",1783758,946479,"{[St.Albatros.n].25-[St.Ramses.n].9}.67.4/002",169,"control","AR","","yes","","SP2",6.468,1.2936,218.39,282.509304,1412.54652
"AR67","76529",1783759,946479,"{[St.Albatros.n].25-[St.Ramses.n].9}.67.4/002",170,"drought stress","AR","","yes","","SP2",0.816,0.1632,245.57,40.077024,200.38512
"AR67","76529",1783760,946479,"{[St.Albatros.n].25-[St.Ramses.n].9}.67.4/002",170,"drought stress","AR","","yes","","SP2",1.614,0.3228,218.39,70.496292,352.48146
"AR55","76529",1783761,946467,"{[St.Albatros.n].25-[St.Ramses.n].9}.55.4/002",169,"control","AR","","","yes","SP3",7.236,1.4472,222.57,322.103304,1610.51652
"AR55","76529",1783762,946467,"{[St.Albatros.n].25-[St.Ramses.n].9}.55.4/002",169,"control","AR","","","yes","SP3",7.39,1.478,228.84,338.22552,1691.1276
"AR55","76529",1783763,946467,"{[St.Albatros.n].25-[St.Ramses.n].9}.55.4/002",170,"drought stress","AR","","","yes","SP3",1.238,0.2476,241.39,59.768164,298.84082
"AR55","76529",1783764,946467,"{[St.Albatros.n].25-[St.Ramses.n].9}.55.4/002",170,"drought stress","AR","","","yes","SP3",2.106,0.4212,203.76,85.823712,429.11856
"AR106","76529",1783765,946515,"{[St.Albatros.n].25-[St.Ramses.n].9}.106.4/002",169,"control","AR","","yes","","SP2",5.03,1.006,201.67,202.88002,1014.4001
"AR106","76529",1783766,946515,"{[St.Albatros.n].25-[St.Ramses.n].9}.106.4/002",169,"control","AR","","yes","","SP2",4.722,0.9444,197.48,186.500112,932.50056
"AR106","76529",1783767,946515,"{[St.Albatros.n].25-[St.Ramses.n].9}.106.4/002",170,"drought stress","AR","","yes","","SP2",2.272,0.4544,203.76,92.588544,462.94272
"AR106","76529",1783768,946515,"{[St.Albatros.n].25-[St.Ramses.n].9}.106.4/002",170,"drought stress","AR","","yes","","SP2",1.674,0.3348,228.84,76.615632,383.07816
"AR56","76529",1783769,946468,"{[St.Albatros.n].25-[St.Ramses.n].9}.56.4/002",169,"control","AR","","yes","","SP2",6.978,1.3956,210.03,293.117868,1465.58934
"AR56","76529",1783770,946468,"{[St.Albatros.n].25-[St.Ramses.n].9}.56.4/002",169,"control","AR","","yes","","SP2",7.536,1.5072,207.94,313.407168,1567.03584
"AR56","76529",1783771,946468,"{[St.Albatros.n].25-[St.Ramses.n].9}.56.4/002",170,"drought stress","AR","","yes","","SP2",1.884,0.3768,205.85,77.56428,387.8214
"AR56","76529",1783772,946468,"{[St.Albatros.n].25-[St.Ramses.n].9}.56.4/002",170,"drought stress","AR","","yes","","SP2",1.58,0.316,224.66,70.99256,354.9628
"AR121","76529",1783773,946529,"{[St.Albatros.n].25-[St.Ramses.n].9}.121.4/002",169,"control","AR","yes","yes","","SP2",4.568,0.9136,189.12,172.780032,863.90016
"AR121","76529",1783774,946529,"{[St.Albatros.n].25-[St.Ramses.n].9}.121.4/002",169,"control","AR","yes","yes","","SP2",5.512,1.1024,197.48,217.701952,1088.50976
"AR121","76529",1783775,946529,"{[St.Albatros.n].25-[St.Ramses.n].9}.121.4/002",170,"drought stress","AR","yes","yes","","SP2",1.592,0.3184,230.93,73.528112,367.64056
"AR121","76529",1783776,946529,"{[St.Albatros.n].25-[St.Ramses.n].9}.121.4/002",170,"drought stress","AR","yes","yes","","SP2",1.124,0.2248,226.75,50.9734,254.867
"AR21","76529",1783777,946439,"{[St.Albatros.n].25-[St.Ramses.n].9}.21.4/002",169,"control","AR","yes","","","SP1",3.006,0.6012,210.03,126.270036,631.35018
"AR21","76529",1783778,946439,"{[St.Albatros.n].25-[St.Ramses.n].9}.21.4/002",169,"control","AR","yes","","","SP1",2.986,0.5972,224.66,134.166952,670.83476
"AR21","76529",1783779,946439,"{[St.Albatros.n].25-[St.Ramses.n].9}.21.4/002",170,"drought stress","AR","yes","","","SP1",0.314,0.0628,233.03,14.634284,73.17142
"AR21","76529",1783780,946439,"{[St.Albatros.n].25-[St.Ramses.n].9}.21.4/002",170,"drought stress","AR","yes","","","SP1",0.696,0.1392,237.21,33.019632,165.09816
"AR59","76529",1783781,946471,"{[St.Albatros.n].25-[St.Ramses.n].9}.59.4/002",169,"control","AR","yes","","","SP1",5.656,1.1312,197.48,223.389376,1116.94688
"AR59","76529",1783782,946471,"{[St.Albatros.n].25-[St.Ramses.n].9}.59.4/002",169,"control","AR","yes","","","SP1",6.886,1.3772,205.85,283.49662,1417.4831
"AR59","76529",1783783,946471,"{[St.Albatros.n].25-[St.Ramses.n].9}.59.4/002",170,"drought stress","AR","yes","","","SP1",3.2,0.64,222.57,142.4448,712.224
"AR59","76529",1783784,946471,"{[St.Albatros.n].25-[St.Ramses.n].9}.59.4/002",170,"drought stress","AR","yes","","","SP1",3.036,0.6072,220.48,133.875456,669.37728
"AR157","76529",1783785,946561,"{[St.Albatros.n].25-[St.Ramses.n].9}.157.4/002",169,"control","AR","","yes","","SP2",5.204,1.0408,189.12,196.836096,984.18048
"AR157","76529",1783786,946561,"{[St.Albatros.n].25-[St.Ramses.n].9}.157.4/002",169,"control","AR","","yes","","SP2",4.984,0.9968,189.12,188.514816,942.57408
"AR157","76529",1783787,946561,"{[St.Albatros.n].25-[St.Ramses.n].9}.157.4/002",170,"drought stress","AR","","yes","","SP2",1.518,0.3036,258.11,78.362196,391.81098
"AR157","76529",1783788,946561,"{[St.Albatros.n].25-[St.Ramses.n].9}.157.4/002",170,"drought stress","AR","","yes","","SP2",1.976,0.3952,249.75,98.7012,493.506
"AR163","76529",1783789,946567,"{[St.Albatros.n].25-[St.Ramses.n].9}.163.4/002",169,"control","AR","","yes","","SP2",7.954,1.5908,193.3,307.50164,1537.5082
"AR163","76529",1783790,946567,"{[St.Albatros.n].25-[St.Ramses.n].9}.163.4/002",169,"control","AR","","yes","","SP2",6.834,1.3668,205.85,281.35578,1406.7789
"AR163","76529",1783791,946567,"{[St.Albatros.n].25-[St.Ramses.n].9}.163.4/002",170,"drought stress","AR","","yes","","SP2",2.274,0.4548,226.75,103.1259,515.6295
"AR163","76529",1783792,946567,"{[St.Albatros.n].25-[St.Ramses.n].9}.163.4/002",170,"drought stress","AR","","yes","","SP2",1.48,0.296,262.29,77.63784,388.1892
"AR197","76529",1783793,946599,"{[St.Albatros.n].25-[St.Ramses.n].9}.197.4/002",169,"control","AR","","yes","","SP2",6.198,1.2396,230.93,286.260828,1431.30414
"AR197","76529",1783794,946599,"{[St.Albatros.n].25-[St.Ramses.n].9}.197.4/002",169,"control","AR","","yes","","SP2",6.596,1.3192,222.57,293.614344,1468.07172
