"alias","culture","plant_id","line_id","name","treatment","treatment_name","population","SP1","SP2","SP3","SP","tuber_FW_kg_per_plot","tuber_FW_kg_per_plant","starch_g_per_kg","starch_yield_g_per_plant","starch_yield_g_per_plot"
"AR87","67199",1494176,899550,"{[St.Albatros.n].25-[St.Ramses.n].9}.87/001",169,"control",NA,NA,NA,NA,NA,0,0,0,0,0
"AR87","67199",1494177,899550,"{[St.Albatros.n].25-[St.Ramses.n].9}.87/001",170,"drought stress",NA,NA,NA,NA,NA,0.148,0.148,221.333333333333,32.7573333333333,32.7573333333333
"AR87","67199",1494178,899550,"{[St.Albatros.n].25-[St.Ramses.n].9}.87/001",170,"drought stress",NA,NA,NA,NA,NA,0.384,0.384,232,89.088,89.088
"AR87","67199",1494179,899550,"{[St.Albatros.n].25-[St.Ramses.n].9}.87/001",170,"drought stress",NA,NA,NA,NA,NA,0.128,0.128,NA,NA,NA
"AR90","67199",1494180,899553,"{[St.Albatros.n].25-[St.Ramses.n].9}.90/001",169,"control",NA,NA,NA,NA,NA,0.45,0.45,187,84.15,84.15
"AR90","67199",1494181,899553,"{[St.Albatros.n].25-[St.Ramses.n].9}.90/001",169,"control",NA,NA,NA,NA,NA,0.888,0.888,197,174.936,174.936
"AR90","67199",1494182,899553,"{[St.Albatros.n].25-[St.Ramses.n].9}.90/001",169,"control",NA,NA,NA,NA,NA,0.472,0.472,170,80.24,80.24
"AR90","67199",1494183,899553,"{[St.Albatros.n].25-[St.Ramses.n].9}.90/001",170,"drought stress",NA,NA,NA,NA,NA,0.2,0.2,235,47,47
"AR90","67199",1494184,899553,"{[St.Albatros.n].25-[St.Ramses.n].9}.90/001",170,"drought stress",NA,NA,NA,NA,NA,0.294,0.294,246.5,72.471,72.471
"AR90","67199",1494185,899553,"{[St.Albatros.n].25-[St.Ramses.n].9}.90/001",170,"drought stress",NA,NA,NA,NA,NA,0.14,0.14,165.333333333333,23.1466666666667,23.1466666666667
"AR95","67199",1494198,899558,"{[St.Albatros.n].25-[St.Ramses.n].9}.95/001",170,"drought stress",NA,NA,NA,NA,NA,0.146,0.146,254.333333333333,37.1326666666667,37.1326666666667
"AR95","67199",1494199,899558,"{[St.Albatros.n].25-[St.Ramses.n].9}.95/001",169,"control",NA,NA,NA,NA,NA,0.296,0.296,116,34.336,34.336
"AR95","67199",1494200,899558,"{[St.Albatros.n].25-[St.Ramses.n].9}.95/001",169,"control",NA,NA,NA,NA,NA,0.488,0.488,229,111.752,111.752
"AR95","67199",1494201,899558,"{[St.Albatros.n].25-[St.Ramses.n].9}.95/001",170,"drought stress",NA,NA,NA,NA,NA,0.118,0.118,167,19.706,19.706
"AR95","67199",1494202,899558,"{[St.Albatros.n].25-[St.Ramses.n].9}.95/001",170,"drought stress",NA,NA,NA,NA,NA,0.068,0.068,273,18.564,18.564
"AR98","67199",1494204,899561,"{[St.Albatros.n].25-[St.Ramses.n].9}.98/001",170,"drought stress",NA,NA,NA,NA,NA,0.262,0.262,249,65.238,65.238
"AR98","67199",1494205,899561,"{[St.Albatros.n].25-[St.Ramses.n].9}.98/001",170,"drought stress",NA,NA,NA,NA,NA,0.312,0.312,169,52.728,52.728
"AR98","67199",1494206,899561,"{[St.Albatros.n].25-[St.Ramses.n].9}.98/001",169,"control",NA,NA,NA,NA,NA,0.46,0.46,143,65.78,65.78
"AR98","67199",1494207,899561,"{[St.Albatros.n].25-[St.Ramses.n].9}.98/001",169,"control",NA,NA,NA,NA,NA,0.668,0.668,207,138.276,138.276
"AR98","67199",1494208,899561,"{[St.Albatros.n].25-[St.Ramses.n].9}.98/001",169,"control",NA,NA,NA,NA,NA,0.828,0.828,241,199.548,199.548
"AR98","67199",1494209,899561,"{[St.Albatros.n].25-[St.Ramses.n].9}.98/001",170,"drought stress",NA,NA,NA,NA,NA,0.41,0.41,224,91.84,91.84
"AR99","67199",1494210,899562,"{[St.Albatros.n].25-[St.Ramses.n].9}.99/001",169,"control",NA,NA,NA,NA,NA,0.902,0.902,187,168.674,168.674
"AR99","67199",1494211,899562,"{[St.Albatros.n].25-[St.Ramses.n].9}.99/001",170,"drought stress",NA,NA,NA,NA,NA,0.308,0.308,237.666666666667,73.2013333333333,73.2013333333333
"AR99","67199",1494212,899562,"{[St.Albatros.n].25-[St.Ramses.n].9}.99/001",170,"drought stress",NA,NA,NA,NA,NA,0.388,0.388,222,86.136,86.136
"AR99","67199",1494213,899562,"{[St.Albatros.n].25-[St.Ramses.n].9}.99/001",169,"control",NA,NA,NA,NA,NA,0.73,0.73,181,132.13,132.13
"AR99","67199",1494215,899562,"{[St.Albatros.n].25-[St.Ramses.n].9}.99/001",170,"drought stress",NA,NA,NA,NA,NA,0.304,0.304,229,69.616,69.616
"AR104","67199",1494216,899567,"{[St.Albatros.n].25-[St.Ramses.n].9}.104/001",169,"control",NA,NA,NA,NA,NA,0.674,0.674,256,172.544,172.544
"AR104","67199",1494218,899567,"{[St.Albatros.n].25-[St.Ramses.n].9}.104/001",170,"drought stress",NA,NA,NA,NA,NA,0.51,0.51,228,116.28,116.28
"AR104","67199",1494219,899567,"{[St.Albatros.n].25-[St.Ramses.n].9}.104/001",169,"control",NA,NA,NA,NA,NA,0.634,0.634,184,116.656,116.656
"AR104","67199",1494220,899567,"{[St.Albatros.n].25-[St.Ramses.n].9}.104/001",170,"drought stress",NA,NA,NA,NA,NA,0.24,0.24,218,52.32,52.32
"AR104","67199",1494221,899567,"{[St.Albatros.n].25-[St.Ramses.n].9}.104/001",169,"control",NA,NA,NA,NA,NA,0.72,0.72,249,179.28,179.28
"AR105","67199",1494222,899568,"{[St.Albatros.n].25-[St.Ramses.n].9}.105/001",169,"control",NA,NA,NA,NA,NA,0.498,0.498,146,72.708,72.708
"AR105","67199",1494224,899568,"{[St.Albatros.n].25-[St.Ramses.n].9}.105/001",170,"drought stress",NA,NA,NA,NA,NA,0.198,0.198,166.666666666667,33,33
"AR105","67199",1494225,899568,"{[St.Albatros.n].25-[St.Ramses.n].9}.105/001",169,"control",NA,NA,NA,NA,NA,0.516,0.516,138,71.208,71.208
"AR105","67199",1494226,899568,"{[St.Albatros.n].25-[St.Ramses.n].9}.105/001",170,"drought stress",NA,NA,NA,NA,NA,0.248,0.248,287,71.176,71.176
"AR105","67199",1494227,899568,"{[St.Albatros.n].25-[St.Ramses.n].9}.105/001",170,"drought stress",NA,NA,NA,NA,NA,0.11,0.11,290.333333333333,31.9366666666667,31.9366666666667
"AR106","67199",1494228,899569,"{[St.Albatros.n].25-[St.Ramses.n].9}.106/001",169,"control","AR","","yes","","SP2",0.718,0.718,174,124.932,124.932
"AR106","67199",1494229,899569,"{[St.Albatros.n].25-[St.Ramses.n].9}.106/001",169,"control","AR","","yes","","SP2",0.55,0.55,135,74.25,74.25
"AR106","67199",1494230,899569,"{[St.Albatros.n].25-[St.Ramses.n].9}.106/001",170,"drought stress","AR","","yes","","SP2",0.248,0.248,117,29.016,29.016
"AR106","67199",1494231,899569,"{[St.Albatros.n].25-[St.Ramses.n].9}.106/001",169,"control","AR","","yes","","SP2",0.748,0.748,146,109.208,109.208
"AR106","67199",1494232,899569,"{[St.Albatros.n].25-[St.Ramses.n].9}.106/001",170,"drought stress","AR","","yes","","SP2",0.296,0.296,228,67.488,67.488
"AR106","67199",1494233,899569,"{[St.Albatros.n].25-[St.Ramses.n].9}.106/001",170,"drought stress","AR","","yes","","SP2",0.416,0.416,178,74.048,74.048
"AR117","67199",1494234,899580,"{[St.Albatros.n].25-[St.Ramses.n].9}.117/001",169,"control",NA,NA,NA,NA,NA,1.032,1.032,197,203.304,203.304
"AR117","67199",1494235,899580,"{[St.Albatros.n].25-[St.Ramses.n].9}.117/001",170,"drought stress",NA,NA,NA,NA,NA,0.224,0.224,172.666666666667,38.6773333333333,38.6773333333333
"AR117","67199",1494236,899580,"{[St.Albatros.n].25-[St.Ramses.n].9}.117/001",169,"control",NA,NA,NA,NA,NA,1.082,1.082,238,257.516,257.516
"AR117","67199",1494237,899580,"{[St.Albatros.n].25-[St.Ramses.n].9}.117/001",170,"drought stress",NA,NA,NA,NA,NA,0.254,0.254,222,56.388,56.388
"AR117","67199",1494238,899580,"{[St.Albatros.n].25-[St.Ramses.n].9}.117/001",170,"drought stress",NA,NA,NA,NA,NA,0.3,0.3,210,63,63
"AR117","67199",1494239,899580,"{[St.Albatros.n].25-[St.Ramses.n].9}.117/001",169,"control",NA,NA,NA,NA,NA,0.586,0.586,186,108.996,108.996
"AR118","67199",1494240,899581,"{[St.Albatros.n].25-[St.Ramses.n].9}.118/001",170,"drought stress",NA,NA,NA,NA,NA,0.244,0.244,261,63.684,63.684
"AR118","67199",1494241,899581,"{[St.Albatros.n].25-[St.Ramses.n].9}.118/001",169,"control",NA,NA,NA,NA,NA,0.266,0.266,NA,NA,NA
"AR118","67199",1494242,899581,"{[St.Albatros.n].25-[St.Ramses.n].9}.118/001",170,"drought stress",NA,NA,NA,NA,NA,0.302,0.302,263.333333333333,79.5266666666667,79.5266666666667
"AR118","67199",1494244,899581,"{[St.Albatros.n].25-[St.Ramses.n].9}.118/001",169,"control",NA,NA,NA,NA,NA,0.648,0.648,154,99.792,99.792
"AR121","67199",1494246,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",169,"control","AR","yes","yes","","SP1",0.16,0.16,181.5,29.04,29.04
"AR121","67199",1494247,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",169,"control","AR","yes","yes","","SP1",0.53,0.53,173,91.69,91.69
"AR121","67199",1494248,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",170,"drought stress","AR","yes","yes","","SP1",0.492,0.492,182,89.544,89.544
"AR121","67199",1494249,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",169,"control","AR","yes","yes","","SP1",0.898,0.898,179,160.742,160.742
"AR121","67199",1494250,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",170,"drought stress","AR","yes","yes","","SP1",0.364,0.364,218,79.352,79.352
"AR121","67199",1494251,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",170,"drought stress","AR","yes","yes","","SP1",0.33,0.33,258,85.14,85.14
"AR122","67199",1494252,899585,"{[St.Albatros.n].25-[St.Ramses.n].9}.122/001",170,"drought stress",NA,NA,NA,NA,NA,0.176,0.176,NA,NA,NA
"AR122","67199",1494253,899585,"{[St.Albatros.n].25-[St.Ramses.n].9}.122/001",169,"control",NA,NA,NA,NA,NA,0.616,0.616,174,107.184,107.184
"AR122","67199",1494254,899585,"{[St.Albatros.n].25-[St.Ramses.n].9}.122/001",170,"drought stress",NA,NA,NA,NA,NA,0.096,0.096,140,13.44,13.44
"AR122","67199",1494255,899585,"{[St.Albatros.n].25-[St.Ramses.n].9}.122/001",170,"drought stress",NA,NA,NA,NA,NA,0.064,0.064,206.666666666667,13.2266666666667,13.2266666666667
"AR122","67199",1494257,899585,"{[St.Albatros.n].25-[St.Ramses.n].9}.122/001",169,"control",NA,NA,NA,NA,NA,0.362,0.362,203,73.486,73.486
"AR123","67199",1494258,899586,"{[St.Albatros.n].25-[St.Ramses.n].9}.123/001",170,"drought stress",NA,NA,NA,NA,NA,0.232,0.232,212,49.184,49.184
"AR123","67199",1494259,899586,"{[St.Albatros.n].25-[St.Ramses.n].9}.123/001",169,"control",NA,NA,NA,NA,NA,0.62,0.62,230,142.6,142.6
"AR123","67199",1494260,899586,"{[St.Albatros.n].25-[St.Ramses.n].9}.123/001",170,"drought stress",NA,NA,NA,NA,NA,0.264,0.264,211,55.704,55.704
"AR123","67199",1494261,899586,"{[St.Albatros.n].25-[St.Ramses.n].9}.123/001",169,"control",NA,NA,NA,NA,NA,1.136,1.136,262,297.632,297.632
"AR123","67199",1494262,899586,"{[St.Albatros.n].25-[St.Ramses.n].9}.123/001",169,"control",NA,NA,NA,NA,NA,0.646,0.646,234,151.164,151.164
"AR123","67199",1494263,899586,"{[St.Albatros.n].25-[St.Ramses.n].9}.123/001",170,"drought stress",NA,NA,NA,NA,NA,0.412,0.412,281,115.772,115.772
"AR125","67199",1494264,899588,"{[St.Albatros.n].25-[St.Ramses.n].9}.125/001",169,"control",NA,NA,NA,NA,NA,0.762,0.762,225,171.45,171.45
"AR125","67199",1494265,899588,"{[St.Albatros.n].25-[St.Ramses.n].9}.125/001",170,"drought stress",NA,NA,NA,NA,NA,0.376,0.376,229,86.104,86.104
"AR125","67199",1494266,899588,"{[St.Albatros.n].25-[St.Ramses.n].9}.125/001",170,"drought stress",NA,NA,NA,NA,NA,0.274,0.274,174,47.676,47.676
"AR125","67199",1494267,899588,"{[St.Albatros.n].25-[St.Ramses.n].9}.125/001",169,"control",NA,NA,NA,NA,NA,0.948,0.948,226,214.248,214.248
"AR125","67199",1494268,899588,"{[St.Albatros.n].25-[St.Ramses.n].9}.125/001",169,"control",NA,NA,NA,NA,NA,0.98,0.98,245,240.1,240.1
"AR125","67199",1494269,899588,"{[St.Albatros.n].25-[St.Ramses.n].9}.125/001",170,"drought stress",NA,NA,NA,NA,NA,0.328,0.328,213,69.864,69.864
"AR126","67199",1494270,899589,"{[St.Albatros.n].25-[St.Ramses.n].9}.126/001",169,"control",NA,NA,NA,NA,NA,0.844,0.844,160,135.04,135.04
"AR126","67199",1494271,899589,"{[St.Albatros.n].25-[St.Ramses.n].9}.126/001",169,"control",NA,NA,NA,NA,NA,0.692,0.692,185,128.02,128.02
"AR126","67199",1494272,899589,"{[St.Albatros.n].25-[St.Ramses.n].9}.126/001",169,"control",NA,NA,NA,NA,NA,0.844,0.844,166,140.104,140.104
"AR126","67199",1494273,899589,"{[St.Albatros.n].25-[St.Ramses.n].9}.126/001",170,"drought stress",NA,NA,NA,NA,NA,0.326,0.326,182,59.332,59.332
"AR126","67199",1494274,899589,"{[St.Albatros.n].25-[St.Ramses.n].9}.126/001",170,"drought stress",NA,NA,NA,NA,NA,0.454,0.454,142,64.468,64.468
"AR126","67199",1494275,899589,"{[St.Albatros.n].25-[St.Ramses.n].9}.126/001",170,"drought stress",NA,NA,NA,NA,NA,0.36,0.36,155,55.8,55.8
"AR129","67199",1494276,899592,"{[St.Albatros.n].25-[St.Ramses.n].9}.129/001",169,"control",NA,NA,NA,NA,NA,0.924,0.924,176,162.624,162.624
"AR129","67199",1494278,899592,"{[St.Albatros.n].25-[St.Ramses.n].9}.129/001",170,"drought stress",NA,NA,NA,NA,NA,0.214,0.214,250.666666666667,53.6426666666667,53.6426666666667
"AR129","67199",1494279,899592,"{[St.Albatros.n].25-[St.Ramses.n].9}.129/001",170,"drought stress",NA,NA,NA,NA,NA,0.224,0.224,277,62.048,62.048
"AR129","67199",1494281,899592,"{[St.Albatros.n].25-[St.Ramses.n].9}.129/001",169,"control",NA,NA,NA,NA,NA,0.806,0.806,206,166.036,166.036
"AR133","67199",1494282,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",170,"drought stress","AR","yes","","","SP1",0.132,0.132,205.333333333333,27.104,27.104
"AR133","67199",1494283,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",170,"drought stress","AR","yes","","","SP1",0,0,NA,NA,NA
"AR133","67199",1494284,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",169,"control","AR","yes","","","SP1",0.568,0.568,134,76.112,76.112
"AR133","67199",1494285,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",169,"control","AR","yes","","","SP1",0.716,0.716,155,110.98,110.98
"AR133","67199",1494287,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",169,"control","AR","yes","","","SP1",0.706,0.706,214,151.084,151.084
"AR139","67199",1494288,899602,"{[St.Albatros.n].25-[St.Ramses.n].9}.139/001",169,"control",NA,NA,NA,NA,NA,0,0,0,0,0
"AR139","67199",1494289,899602,"{[St.Albatros.n].25-[St.Ramses.n].9}.139/001",169,"control",NA,NA,NA,NA,NA,0.682,0.682,204,139.128,139.128
"AR139","67199",1494290,899602,"{[St.Albatros.n].25-[St.Ramses.n].9}.139/001",170,"drought stress",NA,NA,NA,NA,NA,0.336,0.336,211,70.896,70.896
"AR139","67199",1494291,899602,"{[St.Albatros.n].25-[St.Ramses.n].9}.139/001",169,"control",NA,NA,NA,NA,NA,0.47,0.47,136,63.92,63.92
"AR139","67199",1494292,899602,"{[St.Albatros.n].25-[St.Ramses.n].9}.139/001",170,"drought stress",NA,NA,NA,NA,NA,0.206,0.206,244,50.264,50.264
"AR140","67199",1494294,899603,"{[St.Albatros.n].25-[St.Ramses.n].9}.140/001",170,"drought stress",NA,NA,NA,NA,NA,0.056,0.056,0,0,0
"AR140","67199",1494295,899603,"{[St.Albatros.n].25-[St.Ramses.n].9}.140/001",169,"control",NA,NA,NA,NA,NA,0.338,0.338,148,50.024,50.024
"AR140","67199",1494296,899603,"{[St.Albatros.n].25-[St.Ramses.n].9}.140/001",169,"control",NA,NA,NA,NA,NA,0.298,0.298,199,59.302,59.302
"AR140","67199",1494297,899603,"{[St.Albatros.n].25-[St.Ramses.n].9}.140/001",169,"control",NA,NA,NA,NA,NA,0.446,0.446,242,107.932,107.932
"AR140","67199",1494298,899603,"{[St.Albatros.n].25-[St.Ramses.n].9}.140/001",170,"drought stress",NA,NA,NA,NA,NA,0,0,0,0,0
"AR140","67199",1494299,899603,"{[St.Albatros.n].25-[St.Ramses.n].9}.140/001",170,"drought stress",NA,NA,NA,NA,NA,0,0,0,0,0
"AR141","67199",1494300,899604,"{[St.Albatros.n].25-[St.Ramses.n].9}.141/001",170,"drought stress",NA,NA,NA,NA,NA,0.452,0.452,145,65.54,65.54
"AR141","67199",1494301,899604,"{[St.Albatros.n].25-[St.Ramses.n].9}.141/001",169,"control",NA,NA,NA,NA,NA,0.514,0.514,139,71.446,71.446
"AR141","67199",1494302,899604,"{[St.Albatros.n].25-[St.Ramses.n].9}.141/001",169,"control",NA,NA,NA,NA,NA,1.044,1.044,198,206.712,206.712
"AR141","67199",1494303,899604,"{[St.Albatros.n].25-[St.Ramses.n].9}.141/001",170,"drought stress",NA,NA,NA,NA,NA,0.348,0.348,192,66.816,66.816
"AR141","67199",1494304,899604,"{[St.Albatros.n].25-[St.Ramses.n].9}.141/001",170,"drought stress",NA,NA,NA,NA,NA,0.304,0.304,228,69.312,69.312
"AR143","67199",1494306,899606,"{[St.Albatros.n].25-[St.Ramses.n].9}.143/001",169,"control",NA,NA,NA,NA,NA,1.086,1.086,201,218.286,218.286
"AR143","67199",1494307,899606,"{[St.Albatros.n].25-[St.Ramses.n].9}.143/001",170,"drought stress",NA,NA,NA,NA,NA,0.308,0.308,260,80.08,80.08
"AR143","67199",1494308,899606,"{[St.Albatros.n].25-[St.Ramses.n].9}.143/001",170,"drought stress",NA,NA,NA,NA,NA,0.264,0.264,237,62.568,62.568
"AR143","67199",1494309,899606,"{[St.Albatros.n].25-[St.Ramses.n].9}.143/001",170,"drought stress",NA,NA,NA,NA,NA,0.31,0.31,167,51.77,51.77
"AR143","67199",1494310,899606,"{[St.Albatros.n].25-[St.Ramses.n].9}.143/001",169,"control",NA,NA,NA,NA,NA,0.444,0.444,188,83.472,83.472
"AR143","67199",1494311,899606,"{[St.Albatros.n].25-[St.Ramses.n].9}.143/001",169,"control",NA,NA,NA,NA,NA,0.542,0.542,202,109.484,109.484
"AR144","67199",1494312,899607,"{[St.Albatros.n].25-[St.Ramses.n].9}.144/001",169,"control",NA,NA,NA,NA,NA,0.308,0.308,124,38.192,38.192
"AR144","67199",1494314,899607,"{[St.Albatros.n].25-[St.Ramses.n].9}.144/001",169,"control",NA,NA,NA,NA,NA,0.082,0.082,163.666666666667,13.4206666666667,13.4206666666667
"AR144","67199",1494315,899607,"{[St.Albatros.n].25-[St.Ramses.n].9}.144/001",170,"drought stress",NA,NA,NA,NA,NA,0.028,0.028,0,0,0
"AR144","67199",1494316,899607,"{[St.Albatros.n].25-[St.Ramses.n].9}.144/001",170,"drought stress",NA,NA,NA,NA,NA,0.176,0.176,248,43.648,43.648
"AR144","67199",1494317,899607,"{[St.Albatros.n].25-[St.Ramses.n].9}.144/001",170,"drought stress",NA,NA,NA,NA,NA,0,0,0,0,0
"AR149","67199",1494318,899612,"{[St.Albatros.n].25-[St.Ramses.n].9}.149/001",170,"drought stress",NA,NA,NA,NA,NA,0.31,0.31,167,51.77,51.77
"AR149","67199",1494319,899612,"{[St.Albatros.n].25-[St.Ramses.n].9}.149/001",169,"control",NA,NA,NA,NA,NA,0.638,0.638,136,86.768,86.768
"AR149","67199",1494320,899612,"{[St.Albatros.n].25-[St.Ramses.n].9}.149/001",170,"drought stress",NA,NA,NA,NA,NA,0.426,0.426,NA,NA,NA
"AR149","67199",1494321,899612,"{[St.Albatros.n].25-[St.Ramses.n].9}.149/001",169,"control",NA,NA,NA,NA,NA,0.77,0.77,186,143.22,143.22
"AR149","67199",1494322,899612,"{[St.Albatros.n].25-[St.Ramses.n].9}.149/001",170,"drought stress",NA,NA,NA,NA,NA,0.318,0.318,217,69.006,69.006
"AR149","67199",1494323,899612,"{[St.Albatros.n].25-[St.Ramses.n].9}.149/001",169,"control",NA,NA,NA,NA,NA,0.964,0.964,236,227.504,227.504
"AR157","67199",1494324,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",170,"drought stress","AR","","yes","","SP2",0.338,0.338,141,47.658,47.658
"AR157","67199",1494325,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",169,"control","AR","","yes","","SP2",0.308,0.308,126,38.808,38.808
"AR157","67199",1494326,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",170,"drought stress","AR","","yes","","SP2",0.294,0.294,167,49.098,49.098
"AR157","67199",1494327,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",169,"control","AR","","yes","","SP2",0.358,0.358,168,60.144,60.144
"AR157","67199",1494328,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",169,"control","AR","","yes","","SP2",0.99,0.99,201,198.99,198.99
"AR157","67199",1494329,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",170,"drought stress","AR","","yes","","SP2",0.336,0.336,185,62.16,62.16
"AR161","67199",1494332,899624,"{[St.Albatros.n].25-[St.Ramses.n].9}.161/001",169,"control",NA,NA,NA,NA,NA,0.328,0.328,200,65.6,65.6
"AR161","67199",1494333,899624,"{[St.Albatros.n].25-[St.Ramses.n].9}.161/001",170,"drought stress",NA,NA,NA,NA,NA,0.088,0.088,150,13.2,13.2
"AR161","67199",1494334,899624,"{[St.Albatros.n].25-[St.Ramses.n].9}.161/001",170,"drought stress",NA,NA,NA,NA,NA,0.12,0.12,302.333333333333,36.28,36.28
"AR161","67199",1494335,899624,"{[St.Albatros.n].25-[St.Ramses.n].9}.161/001",169,"control",NA,NA,NA,NA,NA,0,0,0,0,0
"AR163","67199",1494336,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",170,"drought stress","AR","","yes","","SP2",0.354,0.354,118.5,41.949,41.949
"AR163","67199",1494337,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",169,"control","AR","","yes","","SP2",1.23,1.23,166,204.18,204.18
"AR163","67199",1494338,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",170,"drought stress","AR","","yes","","SP2",0.344,0.344,196,67.424,67.424
"AR163","67199",1494339,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",169,"control","AR","","yes","","SP2",0.644,0.644,197,126.868,126.868
"AR163","67199",1494340,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",169,"control","AR","","yes","","SP2",0.334,0.334,114,38.076,38.076
"AR163","67199",1494341,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",170,"drought stress","AR","","yes","","SP2",0.406,0.406,169,68.614,68.614
"AR164","67199",1494342,899627,"{[St.Albatros.n].25-[St.Ramses.n].9}.164/001",169,"control",NA,NA,NA,NA,NA,0.37,0.37,226,83.62,83.62
"AR164","67199",1494343,899627,"{[St.Albatros.n].25-[St.Ramses.n].9}.164/001",169,"control",NA,NA,NA,NA,NA,0.458,0.458,182,83.356,83.356
"AR164","67199",1494344,899627,"{[St.Albatros.n].25-[St.Ramses.n].9}.164/001",169,"control",NA,NA,NA,NA,NA,1.232,1.232,218,268.576,268.576
"AR164","67199",1494345,899627,"{[St.Albatros.n].25-[St.Ramses.n].9}.164/001",170,"drought stress",NA,NA,NA,NA,NA,0.158,0.158,320.666666666667,50.6653333333333,50.6653333333333
"AR164","67199",1494346,899627,"{[St.Albatros.n].25-[St.Ramses.n].9}.164/001",170,"drought stress",NA,NA,NA,NA,NA,0.25,0.25,238.333333333333,59.5833333333333,59.5833333333333
